#START7777
# YYMMDDHHMI   STN IW IR IX CH VV CA  WD   WS    TA    TD    HM     PA     PS PT     PR     RN RH WC WP CD CL CM CT  S19    TM    Tm  S33  S34  S35  S36  S37  S28  S29
#        UTC    ID -- -- -- -- --  8 deg  m/s     C     C     %    hPa    hPa --    hPa     mm 6h -- --  8 -- -- -- ----     C     C ---- ---- ---- ---- ---- ---- ----
202511091200 44348  1  3  2  9 -9  0 270  2.0  -3.8 -11.8  53.8  870.4 1027.4  7    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999   1.7 -99.0 -999 -999 -999 -999 -999 -999 1206
202511091200 44352  1  3  2  9 99  0 270  5.0  -5.2 -11.1  63.2  891.6 1026.0  8    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999  -0.3 -99.0 -999 -999 -999 -999 -999 -999 1206
202511091200 44354  1  3  2  9 -9  0 250  3.0  -1.8 -12.4  44.1  911.3 1025.5  7    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999   2.7 -99.0 -999 -999 -999 -999 -999 -999 1203
202511091200 44358  1  3  2  9 -9  0 290  2.0  -3.1 -13.8  43.4  910.4 1028.2  4    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999   2.3 -99.0 -999 -999 -999 -999 -999 -999 1203
202511091200 44373  1  3  2  9 99  0 280  3.0   0.8 -10.1  43.9  854.0 1025.6  2    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999   5.3 -99.0 -999 -999 -999 -999 -999 -999 1207
202511091200 44374  1  3  2  9 99  0 190  4.0   0.0  -9.7  48.0  829.5 1029.1  2    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999   5.0 -99.0 -999 -999 -999 -999 -999 -999 1206
202511091200 44385  1  3  2  9 99  0 230  8.0   2.8 -11.9  32.9  891.9 1023.9  7    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999   6.3 -99.0 -999 -999 -999 -999 -999 -999 1208
202511091200 44386  1  3  2  9 -9  0 200  2.0  -2.1 -12.4  45.1  906.2 1028.1  7    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999   3.6 -99.0 -999 -999 -999 -999 -999 -999 1205
202511091200 44404  4  2  2  9 58  0  90  1.5  14.1   9.1  71.8  813.4  -99.0 -1  -99.0  -99.0  0 -9 -9  0  0  0  0 -999  14.0 -99.0 -999 -999 9016 0008 0000 -999 -999
202511091200 44406  4  2  2  9 57  0   0  0.0  19.4  16.4  82.8  946.2 1009.5 -1  -99.0  -99.0  0 -9 -9  0  0  0  0 -999  28.2 -99.0 -999 -999 9014 0008 0000 -999 -999
202511091200 44409  4  2  2  9 56  0   0  0.0  23.2  18.8  76.3  988.3 1008.2 -1  -99.0  -99.0  0 -9 -9  0  0  0  0 -999  30.4 -99.0 -999 -999 9017 0008 0000 -999 -999
202511091200 44416  4  2  2  9 60  0 280  1.5  20.8  15.9  73.5  934.0 1011.1 -1  -99.0  -99.0  0 -9 -9  0  0  0  0 -999  27.2 -99.0 -999 -999 9019 0008 0000 -999 -999
202511091200 44418  4  2  1  9 40  0   0  0.0  25.8  17.4  59.8  992.2 1010.3 -1  -99.0  -99.0  0  5 00  0  0  0  0 -999  29.5 -99.0 -999 -999 9016 0008 0000 -999 -999
202511091200 44424  4  2  2  9 60  0 310  1.5  13.4  -0.7  37.8  764.9  -99.0 -1  -99.0  -99.0  0 -9 -9  0  0  0  0 -999  20.9 -99.0 -999 -999 9023 0008 0000 -999 -999
202511091200 44429  4  2  2  9 57  0  80  0.5  21.4  16.3  72.7  936.3 1011.5 -1  -99.0  -99.0  0 -9 -9  0  0  0  0 -999  27.4 -99.0 -999 -999 9013 0008 0000 -999 -999
202511091200 44434  4  2  2  5 60  1 290  1.0  22.6  17.9  74.8  921.0  -99.0 -1  -99.0  -99.0  0 -9 -9  1  1  0  0 -999  25.9 -99.0 -999 -999 9013 0008 0000 -999 -999
202511091200 44438  4  2  1  9 40  0 260  1.5  26.5  17.0  55.9  997.5 1009.8 -1  -99.0  -99.0  0  5 44  0  0  0  0 -999  31.5 -99.0 -999 -999 9019 0008 0000 -999 -999
202511091200 44449  4  2  1  9 50  0 300  1.0  23.4  18.4  73.5  994.7 1009.9 -1  -99.0  -99.0  0  4 00  0  0  0  0 -999  30.4 -99.0 -999 -999 9016 0008 0000 -999 -999
202511091200 44454  4  2  2  5 60  2 240  3.0  18.6  14.6  77.5  865.2  -99.0 -1  -99.0  -99.0  0 -9 -9  2  1  0  0 -999  23.8 -99.0 -999 -999 9015 0008 0000 -999 -999
202511091200 44458  4  2  1  9 50  0 260  2.0  24.6  20.0  75.6 1001.6 1011.8 -1  -99.0  -99.0  0  5 00  0  0  0  0 -999  31.5 -99.0 -999 -999 9018 0008 0000 -999 -999
202511091200 44462  4  2  2  4 60  3  90  0.5  16.2  15.2  93.8  825.2  -99.0 -1  -99.0  -99.0  0 -9 -9  3  2  0  0 -999  23.0 -99.0 -999 -999 9018 0008 0000 -999 -999
202511091200 44467  4  2  2  3 56  8 300  0.5   9.2   6.1  80.9  729.6  -99.0 -1  -99.0  -99.0  0 -9 -9  8  6 -9 -9 -999  15.7 -99.0 -999 -999 9016 0008 0000 -999 -999
202511091200 44474  4  2  2  2 56  2 120  1.0  16.6  11.4  71.4  825.1  -99.0 -1  -99.0  -99.0  0 -9 -9  2  2  0  0 -999  21.8 -99.0 -999 -999 9015 0008 0000 -999 -999
202511091200 44477  4  2  2  5 56  1 270  0.5  18.0  15.9  87.5  879.7  -99.0 -1  -99.0  -99.0  0 -9 -9  1  1  0  0 -999  27.0 -99.0 -999 -999 9013 0008 0000 -999 -999
202511091200 44478  4  2  1  9 40  0 260  2.0  25.2  23.5  90.3 1000.2 1008.4 -1  -99.0  -99.0  0 10 44  0  0  0  0 -999  31.3 -99.0 -999 -999 9018 0008 0000 -999 -999
202511091200 44497  4  2  2  5 56  1 250  1.0  26.2  20.8  72.2  998.1 1009.4 -1  -99.0  -99.0  0 -9 -9  1  1  0  0 -999  31.6 -99.0 -999 -999 9022 0008 0000 -999 -999
202511091200 44500  1  1  3 -9 -9 -9  40  2.0  13.7   6.3  60.9  768.9 1007.7 -1  -99.0  -99.0  2 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 44504  1  1  3 -9 -9 -9  -9 -9.0   9.1   5.0  75.5  722.4 1011.3 -1  -99.0  -99.0  2 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 44509  1  1  3 -9 -9 -9 330  1.0  22.7  22.7 -99.0  974.0 1010.1 -1  -99.0  -99.0  2 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 44517  1  1  6 -9 -9 -9 230  0.0   4.1   0.1  75.1  651.8 1009.6 -1  -99.0  -99.0  4 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 44519  1  1  3 -9 -9 -9 150  3.0   9.6   7.0  83.8  748.4 1011.7 -1  -99.0  -99.0  2 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 45007  1  1  2  5 80  6  20  6.0  28.1  19.7  60.3 1011.2 1012.1  3    2.9  -99.0  2 -9 -9  4  5  0  1 -999  29.9 -99.0 -999 -999 9025 -999 -999 1625 -999
202511091200 45011  4  1  5  6 83  8  10  4.0  25.8  21.4  76.7  999.1 1012.0  2    2.4  -99.0  2 -9 -9 -9 -9 -9 -9 -999  30.1 -99.0 -999 -999 9030 -999 -999 -999 -999
202511091200 45032  1  3  6 -9 -9 -9  50  1.0  24.6  20.9  79.9 1010.9 1012.5  2    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 45035  1  3  6 -9 -9 -9  20  6.0  26.5  21.5  74.1 1008.4 1012.5  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 45039  1  3  6 -9 -9 -9  50  3.0  26.9  20.3  67.2 1011.3 1012.7  2    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 45044  1  3  6 -9 -9 -9  90  2.0  25.4  23.1  87.1 1003.5 1012.7  2    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47003  1  3  2  9 80  8 320  3.0   7.7 -10.3  26.6 1010.7 1011.1  2    2.0  -99.0  0 -9 -9  0  0  0  2 -999  14.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47005  1  9  2  4 70  3 180  3.0  -6.0  -9.8  74.5  852.9  -99.0  2    0.7    0.4  2 -9 -9  3  5  0  0 -999  -0.2 -99.0 -999 -999 -999 9937 -999 -999 -999
202511091200 47008  1  3  2  9 70  0 320  4.0   8.2  -7.8  31.3 1005.8 1010.9  3    2.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999  13.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47014  1  3  2  5 65  5   0  0.0   4.1  -8.0  40.9  975.2 1015.0  3    1.8  -99.0  0 -9 -9  5  5  0  0 -999  10.3 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47016  1  3  2  4 70  6 270  6.0   1.6  -7.1  52.4  928.1 1014.0  2    1.9  -99.0  0 -9 -9  6  5  0  0 -999   7.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47020  1  3  2  9 70  0   0  0.0   5.0   1.3  77.0  979.9 1025.9  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999  10.4 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47022  1  3  2  4 70  3 320  7.0  -0.2  -9.4  49.9  874.9  -99.0  7    2.0  -99.0  0 -9 -9  3  5  0  0 -999   7.4 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47025  1  3  2  9 60  2 320  4.0  10.5  -0.2  47.4 1007.1 1009.9  2    1.7  -99.0  0 -9 -9  2  0  3  0 -999  18.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47028  1  3  2  9 62  0   0  0.0   5.5  -1.2  62.0 1010.7 1019.7  2    2.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999  12.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47031  1  3  2  5 60  8 320  9.0  -0.1  -1.2  92.3  886.8  -99.0  2    0.8  -99.0  0 -9 -9  8  4 -9 -9 -999   6.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47035  1  3  2  9 58  0 320  3.0   9.5  -6.8  31.0 1017.6 1018.3  2    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999  13.6 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47037  1  3  2  9 70  0 270  1.0   7.0   0.4  62.8 1000.5 1012.7  2    1.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999  13.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47039  1  3  2  5 70  2 320  4.0   8.5  -1.0  51.2  998.5 1017.3  2    3.1  -99.0  0 -9 -9  2  4  0  0 -999  12.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47041  1  3  2  9 70  0 270  4.0  11.0  -1.9  40.5 1008.5 1011.2  2    1.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.1 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47046  1  3  2  9 60  0 230  3.0  10.0   1.3  54.7 1009.3 1011.4  2    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999  16.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47050  1  3  2  9 65  0 320  2.0   7.2   3.2  75.7  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999  13.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47052  1  3  2  9 65  0 320  2.0   7.6   0.6  61.1  983.3 1016.8  2    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999  13.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47055  1  3  2  9 70  0 230  8.0  11.5   3.6  58.3 1009.7 1014.1  3    2.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47058  1  3  2  9 60  0 270  2.0   9.2   2.3  62.0 1012.8 1017.2  2    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999  14.8 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47060  1  3  2  9 62  8 270  4.0   9.9   6.2  77.7 1011.1 1016.8  3    1.0  -99.0  0 -9 -9  0  0  0  2 -999  16.3 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47061  1  3  2  9 80  0  50  1.0  14.3   5.6  55.8 1007.7 1011.9  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999  20.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47065  1  3  2  9 60  0   0  0.0   8.4   6.7  89.0 1010.4 1016.8  4    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999  16.8 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47067  1  3  2  9 60  0   0  0.0   9.0  -2.2  45.3 1006.0 1015.4  2    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999  15.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47068  1  3  2  5 60  3 320  5.0  11.2  -1.9  40.0 1014.4 1018.1  2    1.7  -99.0  0 -9 -9  3  4  0  0 -999  16.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47069  1  3  2  9 60  2 320  3.0  10.5   5.0  68.7 1007.8 1017.4  7    1.2  -99.0  0 -9 -9  0  0  0  2 -999  18.1 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47070  1  3  2  5 70  2 230  3.0  10.8   4.9  66.9 1008.6 1017.2  3    1.6  -99.0  0 -9 -9  2  5  0  0 -999  17.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47075  1  3  2  5 80  4 320  4.0   8.7   2.3  64.1  973.1 1014.7  4    0.0  -99.0  0 -9 -9  4  4  0  0 -999  14.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47090  4  3  6  7 80  2 290  2.5  14.8   1.3  39.9 1009.9 1012.0  2    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47093  4  3  2  6 70  2 250  2.5  12.8   2.8  50.6 1003.6 1015.1  2    0.8  -99.0  0 -9 -9  2  5  0  0 -999  17.6 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47095  4  3  6  6 -9  2 320  4.0  10.8   1.0  50.7  998.3 1017.0  2    2.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999  16.4 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47097  4  3  6  9 66  0 230  2.0  12.0   7.8  75.5 1007.2 1016.9  2    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47098  4  3  6  9 64  0 290  3.5  11.0   4.2  62.8 1002.9 1016.9  2    1.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47099  4  1  6  9 65  0 360  2.0  10.3   4.8  68.7 1014.3 1018.0  2    2.1    0.0  2 -9 -9 -9 -9 -9 -9 -999  17.1 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47100  4  3  6  6 72  6 270  7.5   7.3   2.3  70.5  923.0 1013.0  2    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999  12.8 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47101  4  3  6  9 -9  1 230  3.0  12.8   3.4  52.7 1005.2 1014.3  2    1.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47102  4  1  2  9 84  0 320  7.0  12.1  -2.1  37.1 1013.2 1017.6  2    1.7    0.0  2 -9 -9 -9 -9 -9 -9 -999  15.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47104  4  3  2  8 72  3 250  2.5  13.7   2.5  46.7 1002.2 1011.2  4    0.0  -99.0  0 -9 -9  3  0  3  0 -999  19.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47105  4  3  6  8 76  3 230  3.5  14.6   3.3  46.6 1009.3 1012.5  4    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47106  4  3  6  9 75  1 230  2.0  13.3   1.9  45.9 1008.2 1013.0  1    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999  20.3 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47108  4  3  2  6 63  1 270  4.0  12.8   5.4  60.7 1006.7 1017.0  2    1.4  -99.0  0 -9 -9  1  5  0  0 -999  17.6 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47112  4  3  2  6 80  2 290  5.5  12.6   3.5  53.8 1008.9 1017.2  2    1.4  -99.0  0 -9 -9  2  5  0  0 -999  16.7 -99.0 -999 -999 -999 -999 -999 -999 2024
202511091200 47114  4  3  6  9 71  0 230  3.0  12.2   6.2  66.7  998.1 1016.1  0    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.6 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47115  4  3  2  6 83  4 270  4.5  14.1   4.3  51.6  985.6 1011.7  8    0.4  -99.0  0 -9 -9  4  5  0  0 -999  18.7 -99.0 -999 -999 -999 -999 -999 -999 2043
202511091200 47119  4  3  2  6 69  2 270  3.5  13.0   4.6  56.6 1012.0 1016.8  2    0.9  -99.0  0 -9 -9  2  5  0  0 -999  18.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47121  4  3  6  7 74  6 250  3.5  11.8   4.5  60.9  987.0 1015.7  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47127  4  3  6  7 73  2 230  2.5  12.0   3.9  57.6 1001.9 1015.7  0    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.3 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47129  4  3  6  9 60  0 290  4.5  13.1   5.9  61.6 1015.0 1018.0  2    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47130  4  3  6  9 74  0 250  2.0  12.8   1.4  45.7 1007.9 1013.8  2    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47131  4  3  2  6 77  6 270  2.0  13.1   4.7  56.7 1009.8 1016.9  2    0.8  -99.0  0 -9 -9  6  5  0  0 -999  19.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47133  4  3  2  7 82  2 250  1.5  12.5   2.8  51.6 1009.2 1017.4  0    0.7  -99.0  0 -9 -9  2  5  0  0 -999  19.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47135  4  3  6  9 71  0 270  5.5  11.9   0.3  44.8  987.0 1016.2  1    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47136  4  3  2  9 79  0 340  1.5  11.1   1.5  51.5  999.5 1016.5  1    1.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47137  4  3  6  9 74  0 270  1.5  12.6   2.4  49.8 1003.9 1015.5  1    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.3 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47138  4  3  2  9 75  2 270  3.0  14.8  -0.9  34.0 1014.1 1014.6  0    1.0  -99.0  0 -9 -9  0  0  0  1 -999  20.1 -99.0 -999 -999 -999 -999 -999 -999 2022
202511091200 47140  4  3  6  6 70  9 250  4.0  13.7   9.5  75.7 1015.4 1018.8  0    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.4 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47143  4  3  2  9 68  0  70  1.0  12.0   2.4  51.8 1009.0 1015.5  0    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.3 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47145  4  3  6  5 75  2 250  1.5  12.6   6.8  67.7 1007.3 1017.5  1    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47146  4  3  2  9 66  0 270  2.0  12.2   8.2  76.5 1011.1 1018.4  2    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47150  4  3  6  5 61  7 250  1.5  14.5   9.0  69.5 1016.2 1017.4  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999  20.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47152  4  3  2  9 69  0 320  2.0  14.1  -1.5  34.0 1004.6 1014.3  0    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47154  4  3  6  9 74  0   0  0.5   9.7   3.8  66.6 1010.3 1016.3  1    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.6 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47155  4  3  2  9 79  0  20  1.5  15.3   4.0  46.8 1011.3 1015.5  2    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.9 -99.0 -999 -999 -999 -999 -999 -999 2022
202511091200 47156  4  3  2  9 69  0 230  0.5  12.4   8.4  76.6 1010.2 1018.7  2    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47157  4  3  6  9 74  0 270  3.5  10.5   5.0  68.7  988.6 1016.0  2    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47159  4  3  2  9 77  2  20  1.0  14.7   5.4  53.6 1006.5 1014.8  2    1.0  -99.0  0 -9 -9  0  0  0  1 -999  20.6 -99.0 -999 -999 -999 -999 -999 -999 2021
202511091200 47162  4  3  6  9 75  1  20  3.0  14.6   5.1  52.9 1011.6 1015.3  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999  21.6 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47165  4  3  2  9 79  0 320  3.5  13.3   9.7  78.8 1013.5 1018.9  2    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.5 -99.0 -999 -999 -999 -999 -999 -999 2023
202511091200 47168  4  3  2  9 71  0 360  3.5  14.5   1.0  39.8 1009.0 1016.9  2    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.2 -99.0 -999 -999 -999 -999 -999 -999 2023
202511091200 47169  4  3  2  9 72  0 340  6.5  13.7   8.9  72.7 1010.3 1019.3  2    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.3 -99.0 -999 -999 -999 -999 -999 -999 2034
202511091200 47170  4  3  6  9 71  1 340  4.5  13.6   8.4  70.8 1014.2 1018.5  2    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  21.1 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47171  4  3  6  9 60  0  50  1.0   9.3   8.0  91.6 1010.3 1018.7  2    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47172  4  3  6  9 64  0 200  0.5   9.9   8.4  90.4 1012.1 1018.5  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.2 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47173  4  3  6  9 62  0  90  0.5   9.2   7.4  88.5 1002.7 1018.9  2    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.4 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47174  4  3  6  9 71  0 270  3.0  10.9   4.7  65.5  996.4 1016.2  2    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999  18.5 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47177  4  1  1  5 59  2 290  5.5  13.8   8.2  68.9 1013.4 1016.7  2    0.7    0.0  2 21 61  2  5  0  0 -999  18.8 -99.0 -999 -999 -999 9905 -999 -999 -999
202511091200 47184  4  4  2  9 82  8 360  3.0  16.6   7.2  53.8 1016.0 1018.5  3    0.6  -99.0  0 -9 -9  8  0  2 -9 -999  21.0 -99.0 -999 -999 -999 -999 -999 -999 2032
202511091200 47185  4  3  6  9 72  9 290  9.5  16.8   8.2  56.8 1009.0 1017.5  3    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999  17.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47188  4  3  6  9 81  7 250  1.0  15.5   9.1  65.6 1015.9 1018.3  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999  19.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47189  4  3  2  6 84  7 200  3.0  18.7   9.1  53.6 1010.6 1016.7  3    0.8  -99.0  0 -9 -9  2  5  3  0 -999  23.8 -99.0 -999 -999 -999 -999 -999 -999 2022
202511091200 47192  4  3  6  9 75  0   0  0.5  11.2   3.9  60.7 1013.0 1016.6  2    1.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999  20.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47401  4  1  7 -9 57 -9 330  3.0   6.0   5.1  93.9  999.8 1001.2  8    2.4    6.0  2 61 60 -9 -9 -9 -9 -999   9.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47402  4  1  7 -9 70 -9 210  1.0   5.2   4.0  91.9 1000.1 1001.1  8    3.5    0.0  2 61 60 -9 -9 -9 -9 -999   9.1 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47404  4  1  7 -9 70 -9 140  5.0   7.3   5.8  90.2  999.6 1000.8  8    3.7    0.0  2 61 60 -9 -9 -9 -9 -999  10.1 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47405  4  1  5 -9 70 -9 190  3.0   8.2   2.5  67.3  999.4 1001.3  8    3.4  -99.0  2 -9 -9 -9 -9 -9 -9 -999  10.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47406  4  1  7 -9 70 -9 120  5.5   7.1   5.3  88.3  998.0 1001.1  8    3.4    1.0  2 61 60 -9 -9 -9 -9 -999   9.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47407  4  1  7 -9 61 -9  60  1.5   5.2   4.6  95.9  986.3 1003.4  7    2.0    0.5  2 61 60 -9 -9 -9 -9 -999   9.7 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 47409  4  1  5 -9 70 -9 230  4.0   6.0   4.0  87.0  997.3 1002.6  6    4.2    0.0  2 -9 -9 -9 -9 -9 -9 -999   7.1 -99.0 -999 -999 -999 -999 -999 -999 -999
